STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DAEV,DAEV_ATTRIBUTES,DAWM,DAWM_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,MDEV,MDEV_ATTRIBUTES,MDWM,MDWM_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00025309,5/13/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",161,",,0",33,",,0",,,,,,,,,,,,,21,",,X",,,,,,,1241,",,X",,,,,,,,,925,",,W",,,,,,,,,100,",,W",,,,,,,230,",,X",220,",,X",,,,,,,,,,,58,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,5/14/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",200,",,0",28,",,0",,,,,,,,,,,,,24,",,X",,,,,,,1139,",,X",,,,,,,,,1142,",,W",,,,,,,,,117,",,W",,,,,,,100,",,X",110,",,X",,,,,,,,,,,80,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,5/15/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",183,",,0",11,",,0",,,,,,,,,,,,,27,",,X",,,,,,,1613,",,X",,,,,,,,,1613,",,W",,,,,,,,,100,",,W",,,,,,,260,",,X",250,",,X",,,,,,,,,,,49,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,5/16/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",150,",,0",33,",,0",,,,,,,,,,,,,28,",,X",,,,,,,745,",,X",,,,,,,,,745,",,W",,,,,,,,,94,",,W",,,,,,,110,",,X",120,",,X",,,,,,,,,,,67,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,5/17/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,"T,,0,2400",0,",,0,",0,",,0,",100,",,0",67,",,0",,,,,,,,,,,,,17,",,X",,,,,,,932,",,X",,,,,,,,,923,",,W",,,,,,,,,83,",,W",,,,,,,100,",,X",100,",,X",,,,,,,,,,,58,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/18/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",66,",,0,2400",0,",,0,",0,",,0,",94,",,0",61,",,0",,,,,,,,,,,,,16,",,X",,,,,,,2244,",,X",,,,,,,,,2327,",,W",,,,,,,,,78,",,W",,,,,,,100,",,X",100,",,X",,,,,,,,,,,58,",,X",67,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/19/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",36,",,0,2400",0,",,0,",0,",,0,",100,",,0",56,",,0",,,,,,,,,,,,,38,",,X",,,,,,,1533,",,X",,,,,,,,,1534,",,W",,,,,,,,,78,",,W",,,,,,,140,",,X",130,",,X",,,,,,,,,,,72,",,X",80,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/20/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",33,",,0,2400",0,",,0,",0,",,0,",94,",,0",61,",,0",,,,,,,,,,,,,58,",,X",,,,,,,1102,",,X",,,,,,,,,1336,",,W",,,,,,,,,83,",,W",,,,,,,140,",,X",120,",,X",,,,,,,,,,,98,",,X",112,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/21/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",8,",,0,2400",0,",,0,",0,",,0,",111,",,0",61,",,0",,,,,,,,,,,,,64,",,X",,,,,,,1618,",,X",,,,,,,,,1909,",,W",,,,,,,,,89,",,W",,,,,,,120,",,X",110,",,X",,,,,,,,,,,116,",,X",139,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/22/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",130,",,0,2400",0,",,0,",0,",,0,",106,",,0",39,",,0",,,,,,,,,,,,,22,",,X",,,,,,,39,",,X",,,,,,,,,42,",,W",,,,,,,,,72,",,W",,,,,,,110,",,X",100,",,X",,,,,,,,,,,72,",,X",80,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/23/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",213,",,0,2400",0,",,0,",0,",,0,",83,",,0",50,",,0",,,,,,,,,,,,,8,",,X",,,,,,,1218,",,X",,,,,,,,,1219,",,W",,,,,,,,,67,",,W",,,,,,,260,",,X",260,",,X",,,,,,,,,,,40,",,X",40,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/24/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",99,",,0,2400",0,",,0,",0,",,0,",122,",,0",67,",,0",,,,,,,,,,,,,61,",,X",,,,,,,1916,",,X",,,,,,,,,1916,",,W",,,,,,,,,94,",,W",,,,,,,120,",,X",120,",,X",,,,,,,,,,,116,",,X",148,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/25/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",86,",,0,2400",0,",,0,",0,",,0,",72,",,0",56,",,0",,,,,,,,,,,,,77,",,X",,,,,,,920,",,X",,,,,,,,,958,",,W",,,,,,,,,67,",,W",,,,,,,120,",,X",120,",,X",,,,,,,,,,,116,",,X",143,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/26/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",30,",,0,2400",0,",,0,",0,",,0,",83,",,0",50,",,0",,,,,,,,,,,,,65,",,X",,,,,,,346,",,X",,,,,,,,,345,",,W",,,,,,,,,67,",,W",,,,,,,120,",,X",120,",,X",,,,,,,,,,,107,",,X",130,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/27/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",66,",,0,2400",0,",,0,",0,",,0,",89,",,0",56,",,0",,,,,,,,,,,,,75,",,X",,,,,,,1737,",,X",,,,,,,,,1637,",,W",,,,,,,,,72,",,W",,,,,,,120,",,X",110,",,X",,,,,,,,,,,130,",,X",152,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/28/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",193,",,0,2400",0,",,0,",0,",,0,",94,",,0",50,",,0",,,,,,,,,,,,,42,",,X",,,,,,,929,",,X",,,,,,,,,629,",,W",,,,,,,,,72,",,W",,,,,,,120,",,X",70,",,X",,,,,,,,,,,76,",,X",98,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/29/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",56,",,0,2400",0,",,0,",0,",,0,",94,",,0",33,",,0",,,,,,,,,,,,,46,",,X",,,,,,,1302,",,X",,,,,,,,,1644,",,W",,,,,,,,,67,",,W",,,,,,,120,",,X",110,",,X",,,,,,,,,,,89,",,X",107,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/30/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",180,",,0,2400",0,",,0,",0,",,0,",78,",,0",50,",,0",,,,,,,,,,,,,57,",,X",,,,,,,1125,",,X",,,,,,,,,1118,",,W",,,,,,,,,67,",,W",,,,,,,120,",,X",130,",,X",,,,,,,,,,,98,",,X",116,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,5/31/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",13,",,0,2400",0,",,0,",0,",,0,",117,",,0",28,",,0",,,,,,,,,,,,,20,",,X",,,,,,,904,",,X",,,,,,,,,915,",,W",,,,,,,,,72,",,W",,,,,,,120,",,X",120,",,X",,,,,,,,,,,63,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/1/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",167,",,0",17,",,0",,,,,,,,,,,,,21,",,X",,,,,,,2324,",,X",,,,,,,,,2323,",,W",,,,,,,,,94,",,W",,,,,,,70,",,X",70,",,X",,,,,,,,,,,45,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/2/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",132,",,0,2400",0,",,0,",0,",,0,",128,",,0",72,",,0",,,,,,,,,,,,,27,",,X",,,,,,,1123,",,X",,,,,,,,,1112,",,W",,,,,,,,,100,",,W",,,,,,,130,",,X",140,",,X",,,,,,,,,,,76,",,X",89,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/3/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",48,",,0,2400",0,",,0,",0,",,0,",94,",,0",50,",,0",,,,,,,,,,,,,24,",,X",,,,,,,339,",,X",,,,,,,,,114,",,W",,,,,,,,,72,",,W",,,,,,,90,",,X",80,",,X",,,,,,,,,,,63,",,X",72,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/4/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",117,",,0",44,",,0",,,,,,,,,,,,,26,",,X",,,,,,,1111,",,X",,,,,,,,,707,",,W",,,,,,,,,83,",,W",,,,,,,230,",,X",90,",,X",,,,,,,,,,,58,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/5/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,"T,,0,2400",0,",,0,",0,",,0,",156,",,0",67,",,0",,,,,,,,,,,,,16,",,X",,,,,,,941,",,X",,,,,,,,,2212,",,W",,,,,,,,,111,",,W",,,,,,,230,",,X",80,",,X",,,,,,,,,,,40,",,X",45,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/6/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",200,",,0",67,",,0",,,,,,,,,,,,,34,",,X",,,,,,,1441,",,X",,,,,,,,,610,",,W",,,,,,,,,133,",,W",,,,,,,220,",,X",90,",,X",,,,,,,,,,,58,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/7/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",206,",,0",50,",,0",,,,,,,,,,,,,21,",,X",,,,,,,1601,",,X",,,,,,,,,1305,",,W",,,,,,,,,128,",,W",,,,,,,270,",,X",290,",,X",,,,,,,,,,,49,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/8/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",161,",,0",61,",,0",,,,,,,,,,,,,27,",,X",,,,,,,1543,",,X",,,,,,,,,1542,",,W",,,,,,,,,111,",,W",,,,,,,240,",,X",240,",,X",,,,,,,,,,,58,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/9/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,"T,,0,2400",0,",,0,",0,",,0,",139,",,0",94,",,0",,,,,,,,,,,,,27,",,X",,,,,,,1105,",,X",,,,,,,,,1104,",,W",,,,,,,,,117,",,W",,,,,,,240,",,X",240,",,X",,,,,,,,,,,45,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/10/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",133,",,0",89,",,0",,,,,,,,,,,,,17,",,X",,,,,,,1200,",,X",,,,,,,,,1644,",,W",,,,,,,,,111,",,W",,,,,,,220,",,X",170,",,X",,,,,,,,,,,40,",,X",58,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,
USW00025309,6/11/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",206,",,0",44,",,0",,,,,,,,,,,,,22,",,X",,,,,,,1146,",,X",,,,,,,,,1332,",,W",,,,,,,,,128,",,W",,,,,,,230,",,X",230,",,X",,,,,,,,,,,58,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/12/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",250,",,0",56,",,0",,,,,,,,,,,,,25,",,X",,,,,,,2343,",,X",,,,,,,,,2322,",,W",,,,,,,,,156,",,W",,,,,,,60,",,X",80,",,X",,,,,,,,,,,63,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/13/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",5,",,0,2400",0,",,0,",0,",,0,",200,",,0",122,",,0",,,,,,,,,,,,,31,",,X",,,,,,,1428,",,X",,,,,,,,,1338,",,W",,,,,,,,,161,",,W",,,,,,,120,",,X",120,",,X",,,,,,,,,,,80,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/14/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,"T,,0,2400",0,",,0,",0,",,0,",200,",,0",94,",,0",,,,,,,,,,,,,18,",,X",,,,,,,1519,",,X",,,,,,,,,1138,",,W",,,,,,,,,150,",,W",,,,,,,230,",,X",240,",,X",,,,,,,,,,,40,",,X",49,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/15/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,"T,,0,2400",0,",,0,",0,",,0,",211,",,0",94,",,0",,,,,,,,,,,,,17,",,X",,,,,,,1345,",,X",,,,,,,,,1344,",,W",,,,,,,,,156,",,W",,,,,,,240,",,X",240,",,X",,,,,,,,,,,49,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/16/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",191,",,0,2400",0,",,0,",0,",,0,",150,",,0",111,",,0",,,,,,,,,,,,,42,",,X",,,,,,,1257,",,X",,,,,,,,,1202,",,W",,,,,,,,,133,",,W",,,,,,,130,",,X",130,",,X",,,,,,,,,,,80,",,X",103,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/17/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",3,",,0,2400",0,",,0,",0,",,0,",161,",,0",100,",,0",,,,,,,,,,,,,21,",,X",,,,,,,544,",,X",,,,,,,,,543,",,W",,,,,,,,,133,",,W",,,,,,,70,",,X",70,",,X",,,,,,,,,,,58,",,X",72,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/18/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",86,",,0,2400",0,",,0,",0,",,0,",178,",,0",106,",,0",,,,,,,,,,,,,28,",,X",,,,,,,2200,",,X",,,,,,,,,2022,",,W",,,,,,,,,144,",,W",,,,,,,100,",,X",70,",,X",,,,,,,,,,,63,",,X",72,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/19/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",64,",,0,2400",0,",,0,",0,",,0,",128,",,0",78,",,0",,,,,,,,,,,,,36,",,X",,,,,,,1947,",,X",,,,,,,,,1947,",,W",,,,,,,,,106,",,W",,,,,,,120,",,X",120,",,X",,,,,,,,,,,72,",,X",89,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/20/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",10,",,0,2400",0,",,0,",0,",,0,",161,",,0",50,",,0",,,,,,,,,,,,,21,",,X",,,,,,,1422,",,X",,,,,,,,,1401,",,W",,,,,,,,,106,",,W",,,,,,,220,",,X",150,",,X",,,,,,,,,,,58,",,X",72,",,X",,,,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,1,",,X",,,,,,
USW00025309,6/21/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",23,",,0,2400",0,",,0,",0,",,0,",144,",,0",94,",,0",,,,,,,,,,,,,38,",,X",,,,,,,2320,",,X",,,,,,,,,2322,",,W",,,,,,,,,122,",,W",,,,,,,120,",,X",120,",,X",,,,,,,,,,,72,",,X",89,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/22/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",3,",,0,2400",0,",,0,",0,",,0,",139,",,0",94,",,0",,,,,,,,,,,,,43,",,X",,,,,,,333,",,X",,,,,,,,,255,",,W",,,,,,,,,117,",,W",,,,,,,100,",,X",100,",,X",,,,,,,,,,,76,",,X",94,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/23/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",172,",,0",83,",,0",,,,,,,,,,,,,29,",,X",,,,,,,1141,",,X",,,,,,,,,1710,",,W",,,,,,,,,128,",,W",,,,,,,230,",,X",250,",,X",,,,,,,,,,,58,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/24/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",211,",,0",61,",,0",,,,,,,,,,,,,22,",,X",,,,,,,1424,",,X",,,,,,,,,1335,",,W",,,,,,,,,139,",,W",,,,,,,220,",,X",230,",,X",,,,,,,,,,,58,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/25/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",183,",,0",67,",,0",,,,,,,,,,,,,33,",,X",,,,,,,1508,",,X",,,,,,,,,1507,",,W",,,,,,,,,128,",,W",,,,,,,290,",,X",300,",,X",,,,,,,,,,,67,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,6/26/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",5,",,0,2400",0,",,0,",0,",,0,",139,",,0",94,",,0",,,,,,,,,,,,,28,",,X",,,,,,,1556,",,X",,,,,,,,,2118,",,W",,,,,,,,,117,",,W",,,,,,,100,",,X",100,",,X",,,,,,,,,,,67,",,X",72,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/27/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",33,",,0,2400",0,",,0,",0,",,0,",161,",,0",94,",,0",,,,,,,,,,,,,52,",,X",,,,,,,1217,",,X",,,,,,,,,1216,",,W",,,,,,,,,128,",,W",,,,,,,120,",,X",120,",,X",,,,,,,,,,,107,",,X",125,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/28/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",46,",,0,2400",0,",,0,",0,",,0,",156,",,0",94,",,0",,,,,,,,,,,,,34,",,X",,,,,,,1913,",,X",,,,,,,,,1911,",,W",,,,,,,,,128,",,W",,,,,,,110,",,X",120,",,X",,,,,,,,,,,72,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/29/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",13,",,0,2400",0,",,0,",0,",,0,",139,",,0",83,",,0",,,,,,,,,,,,,42,",,X",,,,,,,1527,",,X",,,,,,,,,1241,",,W",,,,,,,,,111,",,W",,,,,,,120,",,X",130,",,X",,,,,,,,,,,80,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,6/30/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",23,",,0,2400",0,",,0,",0,",,0,",161,",,0",83,",,0",,,,,,,,,,,,,21,",,X",,,,,,,1609,",,X",,,,,,,,,43,",,W",,,,,,,,,122,",,W",,,,,,,240,",,X",90,",,X",,,,,,,,,,,58,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,
USW00025309,7/1/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",217,",,0",56,",,0",,,,,,,,,,,,,22,",,X",,,,,,,1703,",,X",,,,,,,,,1704,",,W",,,,,,,,,139,",,W",,,,,,,230,",,X",230,",,X",,,,,,,,,,,58,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,7/2/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",250,",,0",94,",,0",,,,,,,,,,,,,18,",,X",,,,,,,1214,",,X",,,,,,,,,1214,",,W",,,,,,,,,172,",,W",,,,,,,240,",,X",240,",,X",,,,,,,,,,,58,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,7/3/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",278,",,0",100,",,0",,,,,,,,,,,,,20,",,X",,,,,,,1520,",,X",,,,,,,,,1513,",,W",,,,,,,,,189,",,W",,,,,,,230,",,X",240,",,X",,,,,,,,,,,63,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,7/4/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",272,",,0",100,",,0",,,,,,,,,,,,,31,",,X",,,,,,,2246,",,X",,,,,,,,,2212,",,W",,,,,,,,,189,",,W",,,,,,,80,",,X",90,",,X",,,,,,,,,,,80,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,7/5/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",161,",,0",117,",,0",,,,,,,,,,,,,44,",,X",,,,,,,107,",,X",,,,,,,,,107,",,W",,,,,,,,,139,",,W",,,,,,,90,",,X",90,",,X",,,,,,,,,,,80,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00025309,7/6/1999,58.354,-134.55606,5.9,"JUNEAU AIRPORT, AK US",0,",,0,2400",0,",,0,",0,",,0,",194,",,0",89,",,0",,,,,,,,,,,,,17,",,X",,,,,,,1703,",,X",,,,,,,,,1306,",,W",,,,,,,,,144,",,W",,,,,,,230,",,X",270,",,X",,,,,,,,,,,49,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
