STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFI,WDFI_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFI,WSFI_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00023174,5/8/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,183,0,144,0,,,,,,,,,,,,,42,X,1216,X,,,1209,W,,,,,,,167,W,,,,,240,X,200,X,,,,,,,0,0,,,72,X,98,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,5/9/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,3,2400,,,0,0,183,0,144,0,,,,,,,,,,,,,40,X,1416,X,,,2216,W,,,,,,,167,W,,,,,250,X,260,X,,,,,,,0,0,,,72,X,80,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,1,0,,,,,,,,,,
USW00023174,5/10/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,183,0,128,0,,,,,,,,,,,,,39,X,1319,X,,,1337,W,,,,,,,156,W,,,,,240,X,250,X,,,,,,,0,0,,,89,X,107,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,5/11/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,183,0,128,0,,,,,,,,,,,,,46,X,1926,X,,,1424,W,,,,,,,156,W,,,,,260,X,240,X,,,,,,,0,0,,,89,X,103,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,5/12/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,170,2400,,,0,0,156,0,106,0,,,,,,,,,,,,,39,X,1222,X,,,1156,W,,,,,,,133,W,,,,,240,X,180,X,,,,,,,0,0,,,98,X,112,X,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,1,0,,,,,,,,,,
USW00023174,5/13/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,150,2400,,,0,0,167,0,100,0,,,,,,,,,,,,,46,X,1230,X,,,1229,W,,,,,,,133,W,,,,,230,X,230,X,,,,,,,0,0,,,80,X,107,X,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,1,0,,,,,,,,,,
USW00023174,5/14/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,T02400,,,0,0,178,0,111,0,,,,,,,,,,,,,40,X,1237,X,,,1317,W,,,,,,,144,W,,,,,220,X,240,X,,,,,,,0,0,,,76,X,94,X,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,1,0,,,,,,,,,,
USW00023174,5/15/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,183,0,111,0,,,,,,,,,,,,,36,X,1539,X,,,1532,W,,,,,,,150,W,,,,,260,X,260,X,,,,,,,0,0,,,80,X,103,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,5/16/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,183,0,117,0,,,,,,,,,,,,,42,X,1751,X,,,1753,W,,,,,,,150,W,,,,,260,X,270,X,,,,,,,0,0,,,94,X,103,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,5/17/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,189,0,111,0,,,,,,,,,,,,,40,X,1520,X,,,1523,W,,,,,,,150,W,,,,,260,X,250,X,,,,,,,0,0,,,89,X,103,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,5/18/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,217,0,111,0,,,,,,,,,,,,,34,X,1515,X,,,1524,W,,,,,,,167,W,,,,,260,X,240,X,,,,,,,0,0,,,72,X,80,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,5/19/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,206,0,128,0,,,,,,,,,,,,,32,X,1543,X,,,1523,W,,,,,,,167,W,,,,,260,X,250,X,,,,,,,0,0,,,67,X,80,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,5/20/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,200,0,122,0,,,,,,,,,,,,,35,X,1234,X,,,1240,W,,,,,,,161,W,,,,,220,X,230,X,,,,,,,0,0,,,76,X,94,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,5/21/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,200,0,139,0,,,,,,,,,,,,,40,X,1410,X,,,1426,W,,,,,,,172,W,,,,,270,X,250,X,,,,,,,0,0,,,98,X,112,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,5/22/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,211,0,122,0,,,,,,,,,,,,,34,X,1430,X,,,1432,W,,,,,,,167,W,,,,,250,X,260,X,,,,,,,0,0,,,76,X,94,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,5/23/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,206,0,139,0,,,,,,,,,,,,,38,X,1241,X,,,1219,W,,,,,,,172,W,,,,,240,X,250,X,,,,,,,0,0,,,76,X,94,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,5/24/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,211,0,144,0,,,,,,,,,,,,,30,X,1724,X,,,1555,W,,,,,,,178,W,,,,,240,X,260,X,,,,,,,0,0,,,67,X,80,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,5/25/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,211,0,150,0,,,,,,,,,,,,,44,X,2131,X,,,529,W,,,,,,,183,W,,,,,260,X,140,X,,,,,,,0,0,,,103,X,94,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,5/26/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,183,0,122,0,,,,,,,,,,,,,61,X,211,X,,,227,W,,,,,,,156,W,,,,,250,X,260,X,,,,,,,0,0,,,103,X,116,X,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
USW00023174,5/27/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,189,0,106,0,,,,,,,,,,,,,46,X,1641,X,,,1441,W,,,,,,,150,W,,,,,260,X,260,X,,,,,,,0,0,,,80,X,98,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,5/28/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,200,0,122,0,,,,,,,,,,,,,45,X,1445,X,,,1444,W,,,,,,,161,W,,,,,260,X,260,X,,,,,,,0,0,,,80,X,98,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,5/29/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,183,0,139,0,,,,,,,,,,,,,45,X,1506,X,,,1501,W,,,,,,,161,W,,,,,240,X,250,X,,,,,,,0,0,,,80,X,94,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,5/30/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,217,0,122,0,,,,,,,,,,,,,35,X,1503,X,,,1501,W,,,,,,,172,W,,,,,250,X,240,X,,,,,,,0,0,,,76,X,103,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,5/31/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,206,0,133,0,,,,,,,,,,,,,34,X,1558,X,,,1613,W,,,,,,,172,W,,,,,250,X,260,X,,,,,,,0,0,,,72,X,80,X,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
USW00023174,6/1/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,211,0,128,0,,,,,,,,,,,,,38,X,1728,X,,,1734,W,,,,,,,172,W,,,,,260,X,260,X,,,,,,,0,0,,,80,X,94,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,6/2/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,206,0,139,0,,,,,,,,,,,,,56,X,2059,X,,,2059,W,,,,,,,172,W,,,,,260,X,260,X,,,,,,,0,0,,,125,X,143,X,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
USW00023174,6/3/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,200,0,139,0,,,,,,,,,,,,,57,X,1559,X,,,1614,W,,,,,,,172,W,,,,,250,X,260,X,,,,,,,0,0,,,98,X,112,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,6/4/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,211,0,139,0,,,,,,,,,,,,,38,X,1315,X,,,1315,W,,,,,,,178,W,,,,,240,X,250,X,,,,,,,0,0,,,76,X,89,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,6/5/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,211,0,139,0,,,,,,,,,,,,,36,X,1410,X,,,1410,W,,,,,,,178,W,,,,,240,X,230,X,,,,,,,0,0,,,89,X,103,X,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
USW00023174,6/6/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,200,0,139,0,,,,,,,,,,,,,47,X,1733,X,,,1733,W,,,,,,,172,W,,,,,250,X,250,X,,,,,,,0,0,,,94,X,103,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,6/7/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,200,0,133,0,,,,,,,,,,,,,42,X,1359,X,,,104,W,,,,,,,167,W,,,,,250,X,280,X,,,,,,,0,0,,,72,X,98,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,6/8/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,200,0,161,0,,,,,,,,,,,,,35,X,1617,X,,,1525,W,,,,,,,183,W,,,,,260,X,250,X,,,,,,,0,0,,,67,X,80,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,6/9/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,217,0,156,0,,,,,,,,,,,,,38,X,1511,X,,,1535,W,,,,,,,189,W,,,,,270,X,270,X,,,,,,,0,0,,,80,X,94,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,6/10/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,200,0,150,0,,,,,,,,,,,,,34,X,1602,X,,,1652,W,,,,,,,178,W,,,,,250,X,250,X,,,,,,,0,0,,,72,X,80,X,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,6/11/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,20,2400,,,0,0,183,0,156,0,,,,,,,,,,,,,30,X,1539,X,,,1355,W,,,,,,,172,W,,,,,250,X,250,X,,,,,,,0,0,,,63,X,76,X,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,1,0,,,,,,,,,,
USW00023174,6/12/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,T02400,,,0,0,206,0,144,0,,,,,,,,,,,,,40,X,1611,X,,,1610,W,,,,,,,178,W,,,,,240,X,240,X,,,,,,,0,0,,,80,X,98,X,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,1,0,,,,,,,,,,
USW00023174,6/13/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,211,0,139,0,,,,,,,,,,,,,41,X,1707,X,,,1708,W,,,,,,,178,W,,,,,260,X,260,X,,,,,,,0,0,,,89,X,98,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,6/14/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,217,0,156,0,,,,,,,,,,,,,36,X,1615,X,,,1435,W,,,,,,,189,W,,,,,240,X,230,X,,,,,,,0,0,,,72,X,80,X,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,6/15/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,206,0,156,0,,,,,,,,,,,,,30,X,1245,X,,,1310,W,,,,,,,183,W,,,,,250,X,250,X,,,,,,,0,0,,,67,X,89,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,6/16/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,3,2400,,,0,0,183,0,161,0,,,,,,,,,,,,,27,X,1456,X,,,1636,W,,,,,,,172,W,,,,,250,X,280,X,,,,,,,0,0,,,49,X,63,X,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,X,1,X,1,0,,,,,,,,,,
USW00023174,6/17/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,228,0,161,0,,,,,,,,,,,,,40,X,1452,X,,,1336,W,,,,,,,194,W,,,,,240,X,240,X,,,,,,,0,0,,,76,X,94,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,6/18/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,217,0,156,0,,,,,,,,,,,,,45,X,1540,X,,,1528,W,,,,,,,189,W,,,,,260,X,260,X,,,,,,,0,0,,,80,X,103,X,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,6/19/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,217,0,161,0,,,,,,,,,,,,,39,X,1711,X,,,1729,W,,,,,,,189,W,,,,,250,X,250,X,,,,,,,0,0,,,72,X,89,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,6/20/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,217,0,161,0,,,,,,,,,,,,,38,X,1611,X,,,1602,W,,,,,,,189,W,,,,,270,X,260,X,,,,,,,0,0,,,89,X,98,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,6/21/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,217,0,150,0,,,,,,,,,,,,,37,X,1737,X,,,1737,W,,,,,,,183,W,,,,,260,X,260,X,,,,,,,0,0,,,76,X,94,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,6/22/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,217,0,144,0,,,,,,,,,,,,,39,X,1031,X,,,1107,W,,,,,,,183,W,,,,,240,X,230,X,,,,,,,0,0,,,72,X,89,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,6/23/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,217,0,150,0,,,,,,,,,,,,,42,X,1710,X,,,1522,W,,,,,,,183,W,,,,,240,X,260,X,,,,,,,0,0,,,76,X,103,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,6/24/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,222,0,156,0,,,,,,,,,,,,,41,X,1529,X,,,1528,W,,,,,,,189,W,,,,,260,X,260,X,,,,,,,0,0,,,76,X,94,X,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,6/25/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,217,0,150,0,,,,,,,,,,,,,37,X,1408,X,,,1407,W,,,,,,,183,W,,,,,260,X,260,X,,,,,,,0,0,,,80,X,98,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,6/26/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,217,0,167,0,,,,,,,,,,,,,32,X,1437,X,,,1439,W,,,,,,,194,W,,,,,260,X,230,X,,,,,,,0,0,,,72,X,89,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,6/27/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,228,0,161,0,,,,,,,,,,,,,35,X,1506,X,,,1511,W,,,,,,,194,W,,,,,260,X,270,X,,,,,,,0,0,,,76,X,94,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,6/28/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,217,0,161,0,,,,,,,,,,,,,33,X,1509,X,,,1735,W,,,,,,,189,W,,,,,240,X,240,X,,,,,,,0,0,,,76,X,89,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,6/29/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,233,0,167,0,,,,,,,,,,,,,34,X,1506,X,,,1510,W,,,,,,,200,W,,,,,250,X,250,X,,,,,,,0,0,,,80,X,94,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,6/30/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,233,0,156,0,,,,,,,,,,,,,38,X,1631,X,,,1638,W,,,,,,,194,W,,,,,250,X,250,X,,,,,,,0,0,,,67,X,80,X,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,7/1/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,233,0,167,0,,,,,,,,,,,,,35,X,1552,X,,,1544,W,,,,,,,200,W,,,,,260,X,250,X,,,,,,,0,0,,,72,X,80,X,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
USW00023174,7/2/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,228,0,156,0,,,,,,,,,,,,,37,X,1856,X,,,1856,W,,,,,,,194,W,,,,,260,X,260,X,,,,,,,0,0,,,80,X,89,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,7/3/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,217,0,156,0,,,,,,,,,,,,,34,X,1832,X,,,1734,W,,,,,,,189,W,,,,,260,X,270,X,,,,,,,0,0,,,67,X,76,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,7/4/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,222,0,167,0,,,,,,,,,,,,,38,X,1657,X,,,1705,W,,,,,,,194,W,,,,,260,X,260,X,,,,,,,0,0,,,89,X,98,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,7/5/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,222,0,161,0,,,,,,,,,,,,,35,X,1534,X,,,1523,W,,,,,,,194,W,,,,,250,X,250,X,,,,,,,0,0,,,67,X,80,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,7/6/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,233,0,156,0,,,,,,,,,,,,,40,X,1552,X,,,1652,W,,,,,,,194,W,,,,,250,X,250,X,,,,,,,0,0,,,72,X,76,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,7/7/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,233,0,172,0,,,,,,,,,,,,,40,X,1556,X,,,1541,W,,,,,,,206,W,,,,,250,X,260,X,,,,,,,0,0,,,72,X,94,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,7/8/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,233,0,172,0,,,,,,,,,,,,,41,X,1657,X,,,1538,W,,,,,,,206,W,,,,,250,X,270,X,,,,,,,0,0,,,72,X,89,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,7/9/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,228,0,167,0,,,,,,,,,,,,,40,X,1642,X,,,1641,W,,,,,,,200,W,,,,,270,X,270,X,,,,,,,0,0,,,80,X,98,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,7/10/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,233,0,172,0,,,,,,,,,,,,,37,X,1434,X,,,1430,W,,,,,,,206,W,,,,,270,X,280,X,,,,,,,0,0,,,80,X,98,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,7/11/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,233,0,172,0,,,,,,,,,,,,,31,X,1801,X,,,1435,W,,,,,,,206,W,,,,,260,X,270,X,,,,,,,0,0,,,76,X,94,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,7/12/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,233,0,167,0,,,,,,,,,,,,,29,X,1254,X,,,1253,W,,,,,,,200,W,,,,,260,X,270,X,,,,,,,0,0,,,67,X,80,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
USW00023174,7/13/1998,33.93816,-118.3866,29.7,LOS ANGELES INTERNATIONAL AIRPORT CA US,0,2400,,,0,0,228,0,178,0,,,,,,,,,,,,,36,X,1634,X,,,1622,W,,,,,,,206,W,,,,,260,X,260,X,,,,,,,0,0,,,67,X,80,X,,,,,,,1,0,,,,,,,,,,,,,1,0,,,,,,,1,X,,,,,,,,,,,,,,
