STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMC,ACMC_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSC,ACSC_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,GAHT,GAHT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFI,WDFI_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFI,WSFI_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV07,WV07_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00023183,6/1/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",350,",,0",222,",,0",,,,,,,,,,,,,,,,,36,",,X",1806,",,X",,,,,2326,",,W",,,,,,,,,289,",,W",,,,,,,250,",,X",250,",,X",,,,,,,0,",,0",,,98,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/2/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,"T,,0,2400",0,",,0",0,",,0",294,",,0",189,",,0",,,,,,,,,,,,,,,,,35,",,X",134,",,X",,,,,120,",,W",,,,,,,,,244,",,W",,,,,,,300,",,X",250,",,X",,,,,,,0,",,0",,,94,",,X",125,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00023183,6/3/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",306,",,0",189,",,0",,,,,,,,,,,,,,,,,29,",,X",2108,",,X",,,,,1526,",,W",,,,,,,,,250,",,W",,,,,,,270,",,X",270,",,X",,,,,,,0,",,0",,,72,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/4/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",239,",,0",161,",,0",,,,,,,,,,,,,,,,,41,",,X",531,",,X",,,,,532,",,W",,,,,,,,,200,",,W",,,,,,,250,",,X",240,",,X",,,,,,,0,",,0",,,103,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/5/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",289,",,0",161,",,0",,,,,,,,,,,,,,,,,20,",,X",1539,",,X",,,,,1706,",,W",,,,,,,,,228,",,W",,,,,,,240,",,X",220,",,X",,,,,,,0,",,0",,,58,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/6/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",339,",,0",178,",,0",,,,,,,,,,,,,,,,,21,",,X",1640,",,X",,,,,1639,",,W",,,,,,,,,261,",,W",,,,,,,140,",,X",140,",,X",,,,,,,0,",,0",,,45,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/7/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",367,",,0",206,",,0",,,,,,,,,,,,,,,,,25,",,X",1929,",,X",,,,,1657,",,W",,,,,,,,,289,",,W",,,,,,,290,",,X",320,",,X",,,,,,,0,",,0",,,49,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/8/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",361,",,0",222,",,0",,,,,,,,,,,,,,,,,31,",,X",1822,",,X",,,,,1821,",,W",,,,,,,,,294,",,W",,,,,,,280,",,X",280,",,X",,,,,,,0,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/9/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",356,",,0",217,",,0",,,,,,,,,,,,,,,,,26,",,X",1443,",,X",,,,,1442,",,W",,,,,,,,,289,",,W",,,,,,,200,",,X",210,",,X",,,,,,,0,",,0",,,67,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/10/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",350,",,0",217,",,0",,,,,,,,,,,,,,,,,19,",,X",1820,",,X",,,,,1820,",,W",,,,,,,,,283,",,W",,,,,,,290,",,X",290,",,X",,,,,,,0,",,0",,,58,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/11/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",356,",,0",211,",,0",,,,,,,,,,,,,,,,,20,",,X",1525,",,X",,,,,1525,",,W",,,,,,,,,283,",,W",,,,,,,240,",,X",230,",,X",,,,,,,0,",,0",,,67,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/12/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",383,",,0",222,",,0",,,,,,,,,,,,,,,,,22,",,X",1330,",,X",,,,,1511,",,W",,,,,,,,,306,",,W",,,,,,,240,",,X",260,",,X",,,,,,,0,",,0",,,58,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/13/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",406,",,0",228,",,0",,,,,,,,,,,,,,,,,28,",,X",2144,",,X",,,,,2211,",,W",,,,,,,,,317,",,W",,,,,,,130,",,X",120,",,X",,,,,,,0,",,0",,,67,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/14/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",400,",,0",283,",,0",,,,,,,,,,,,,,,,,40,",,X",1432,",,X",,,,,1413,",,W",,,,,,,,,344,",,W",,,,,,,130,",,X",130,",,X",,,,,,,0,",,0",,,76,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/15/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",411,",,0",283,",,0",,,,,,,,,,,,,,,,,34,",,X",2015,",,X",,,,,2028,",,W",,,,,,,,,350,",,W",,,,,,,120,",,X",130,",,X",,,,,,,0,",,0",,,76,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/16/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",406,",,0",283,",,0",,,,,,,,,,,,,,,,,26,",,X",1536,",,X",,,,,1535,",,W",,,,,,,,,344,",,W",,,,,,,300,",,X",290,",,X",,,,,,,0,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/17/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",406,",,0",289,",,0",,,,,,,,,,,,,,,,,37,",,X",1006,",,X",,,,,1630,",,W",,,,,,,,,350,",,W",,,,,,,120,",,X",250,",,X",,,,,,,0,",,0",,,76,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/18/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",406,",,0",278,",,0",,,,,,,,,,,,,,,,,33,",,X",1731,",,X",,,,,1730,",,W",,,,,,,,,344,",,W",,,,,,,280,",,X",290,",,X",,,,,,,0,",,0",,,63,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/19/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",417,",,0",289,",,0",,,,,,,,,,,,,,,,,34,",,X",2025,",,X",,,,,2024,",,W",,,,,,,,,356,",,W",,,,,,,130,",,X",130,",,X",,,,,,,0,",,0",,,107,",,X",130,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/20/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",428,",,0",289,",,0",,,,,,,,,,,,,,,,,32,",,X",1915,",,X",,,,,1911,",,W",,,,,,,,,361,",,W",,,,,,,60,",,X",50,",,X",,,,,,,0,",,0",,,94,",,X",134,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/21/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",428,",,0",289,",,0",,,,,,,,,,,,,,,,,32,",,X",1359,",,X",,,,,1358,",,W",,,,,,,,,361,",,W",,,,,,,190,",,X",210,",,X",,,,,,,0,",,0",,,94,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/22/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",394,",,0",256,",,0",,,,,,,,,,,,,,,,,30,",,X",1934,",,X",,,,,1933,",,W",,,,,,,,,328,",,W",,,,,,,280,",,X",290,",,X",,,,,,,0,",,0",,,63,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/23/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",400,",,0",278,",,0",,,,,,,,,,,,,,,,,34,",,X",2231,",,X",,,,,2119,",,W",,,,,,,,,339,",,W",,,,,,,270,",,X",270,",,X",,,,,,,0,",,0",,,67,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/24/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",411,",,0",289,",,0",,,,,,,,,,,,,,,,,30,",,X",1550,",,X",,,,,1550,",,W",,,,,,,,,350,",,W",,,,,,,240,",,X",240,",,X",,,,,,,0,",,0",,,80,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/25/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",422,",,0",300,",,0",,,,,,,,,,,,,,,,,30,",,X",1606,",,X",,,,,1556,",,W",,,,,,,,,361,",,W",,,,,,,240,",,X",270,",,X",,,,,,,0,",,0",,,80,",,X",125,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/26/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",417,",,0",294,",,0",,,,,,,,,,,,,,,,,30,",,X",1446,",,X",,,,,1542,",,W",,,,,,,,,356,",,W",,,,,,,260,",,X",280,",,X",,,,,,,0,",,0",,,80,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/27/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",428,",,0",306,",,0",,,,,,,,,,,,,,,,,27,",,X",1608,",,X",,,,,1740,",,W",,,,,,,,,367,",,W",,,,,,,240,",,X",280,",,X",,,,,,,0,",,0",,,94,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/28/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",406,",,0",300,",,0",,,,,,,,,,,,,,,,,36,",,X",2323,",,X",,,,,1743,",,W",,,,,,,,,356,",,W",,,,,,,270,",,X",260,",,X",,,,,,,0,",,0",,,76,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/29/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",411,",,0",294,",,0",,,,,,,,,,,,,,,,,43,",,X",1820,",,X",,,,,1820,",,W",,,,,,,,,356,",,W",,,,,,,250,",,X",250,",,X",,,,,,,0,",,0",,,80,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,6/30/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",433,",,0",300,",,0",,,,,,,,,,,,,,,,,34,",,X",1640,",,X",,,,,1508,",,W",,,,,,,,,367,",,W",,,,,,,250,",,X",270,",,X",,,,,,,0,",,0",,,76,",,X",125,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,7/1/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",439,",,0",294,",,0",,,,,,,,,,,,,,,,,28,",,X",2150,",,X",,,,,2139,",,W",,,,,,,,,367,",,W",,,,,,,250,",,X",250,",,X",,,,,,,0,",,0",,,89,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,7/2/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",411,",,0",306,",,0",,,,,,,,,,,,,,,,,29,",,X",1911,",,X",,,,,1916,",,W",,,,,,,,,361,",,W",,,,,,,250,",,X",250,",,X",,,,,,,0,",,0",,,76,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,7/3/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",417,",,0",294,",,0",,,,,,,,,,,,,,,,,38,",,X",1957,",,X",,,,,1122,",,W",,,,,,,,,356,",,W",,,,,,,270,",,X",170,",,X",,,,,,,0,",,0",,,72,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,7/4/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",417,",,0",294,",,0",,,,,,,,,,,,,,,,,17,",,X",1648,",,X",,,,,1648,",,W",,,,,,,,,356,",,W",,,,,,,290,",,X",290,",,X",,,,,,,0,",,0",,,67,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,7/5/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,"T,,0,2400",0,",,0",0,",,0",433,",,0",311,",,0",,,,,,,,,,,,,,,,,29,",,X",1616,",,X",,,,,1701,",,W",,,,,,,,,372,",,W",,,,,,,40,",,X",40,",,X",,,,,,,0,",,0",,,134,",,X",170,",,X",,,,,,,,,,,1,",,0",,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,
USW00023183,7/6/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",58,",,0,2400",0,",,0",0,",,0",417,",,0",272,",,0",,,,,,,,,,,,,,,,,28,",,X",1642,",,X",,,,,1646,",,W",,,,,,,,,344,",,W",,,,,,,120,",,X",100,",,X",,,,,,,0,",,0",,,148,",,X",174,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,1,",,X",1,",,0",,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,
USW00023183,7/7/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",25,",,0,2400",0,",,0",0,",,0",383,",,0",233,",,0",,,,,,,,,,,,,,,,,28,",,X",1911,",,X",,,,,1911,",,W",,,,,,,,,311,",,W",,,,,,,150,",,X",150,",,X",,,,,,,0,",,0",,,174,",,X",201,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00023183,7/8/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",350,",,0",250,",,0",,,,,,,,,,,,,,,,,39,",,X",1344,",,X",,,,,1727,",,W",,,,,,,,,300,",,W",,,,,,,240,",,X",240,",,X",,,,,,,0,",,0",,,89,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,7/9/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",383,",,0",289,",,0",,,,,,,,,,,,,,,,,37,",,X",1759,",,X",,,,,1757,",,W",,,,,,,,,339,",,W",,,,,,,250,",,X",250,",,X",,,,,,,0,",,0",,,89,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,7/10/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",3,",,0,2400",0,",,0",0,",,0",406,",,0",272,",,0",,,,,,,,,,,,,,,,,31,",,X",1946,",,X",,,,,1943,",,W",,,,,,,,,339,",,W",,,,,,,130,",,X",140,",,X",,,,,,,0,",,0",,,94,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00023183,7/11/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,"T,,0,2400",0,",,0",0,",,0",383,",,0",278,",,0",,,,,,,,,,,,,,,,,32,",,X",1914,",,X",,,,,1918,",,W",,,,,,,,,333,",,W",,,,,,,40,",,X",50,",,X",,,,,,,0,",,0",,,67,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00023183,7/12/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",400,",,0",294,",,0",,,,,,,,,,,,,,,,,45,",,X",1817,",,X",,,,,1749,",,W",,,,,,,,,350,",,W",,,,,,,260,",,X",250,",,X",,,,,,,0,",,0",,,107,",,X",143,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,7/13/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,"T,,0,2400",0,",,0",0,",,0",400,",,0",283,",,0",,,,,,,,,,,,,,,,,27,",,X",1708,",,X",,,,,1708,",,W",,,,,,,,,344,",,W",,,,,,,70,",,X",70,",,X",,,,,,,0,",,0",,,76,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00023183,7/14/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",315,",,0,2400",0,",,0",0,",,0",356,",,0",228,",,0",,,,,,,,,,,,,,,,,40,",,X",1546,",,X",,,,,1049,",,W",,,,,,,,,294,",,W",,,,,,,290,",,X",250,",,X",,,,,,,0,",,0",,,130,",,X",165,",,X",,,,,,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,
USW00023183,7/15/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",183,",,0,2400",0,",,0",0,",,0",350,",,0",206,",,0",,,,,,,,,,,,,,,,,26,",,X",603,",,X",,,,,620,",,W",,,,,,,,,278,",,W",,,,,,,320,",,X",320,",,X",,,,,,,0,",,0",,,116,",,X",148,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,
USW00023183,7/16/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",378,",,0",267,",,0",,,,,,,,,,,,,,,,,26,",,X",1746,",,X",,,,,1644,",,W",,,,,,,,,322,",,W",,,,,,,250,",,X",240,",,X",,,,,,,0,",,0",,,58,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,7/17/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",383,",,0",272,",,0",,,,,,,,,,,,,,,,,34,",,X",1836,",,X",,,,,1834,",,W",,,,,,,,,328,",,W",,,,,,,130,",,X",130,",,X",,,,,,,0,",,0",,,98,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,
USW00023183,7/18/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",124,",,0,2400",0,",,0",0,",,0",356,",,0",239,",,0",,,,,,,,,,,,,,,,,33,",,X",1934,",,X",,,,,1937,",,W",,,,,,,,,300,",,W",,,,,,,50,",,X",10,",,X",,,,,,,0,",,0",,,89,",,X",125,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00023183,7/19/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",383,",,0",250,",,0",,,,,,,,,,,,,,,,,21,",,X",1723,",,X",,,,,1518,",,W",,,,,,,,,317,",,W",,,,,,,250,",,X",280,",,X",,,,,,,0,",,0",,,49,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,7/20/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",406,",,0",283,",,0",,,,,,,,,,,,,,,,,23,",,X",1659,",,X",,,,,1350,",,W",,,,,,,,,344,",,W",,,,,,,280,",,X",250,",,X",,,,,,,0,",,0",,,58,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,7/21/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",406,",,0",294,",,0",,,,,,,,,,,,,,,,,34,",,X",1809,",,X",,,,,1131,",,W",,,,,,,,,350,",,W",,,,,,,50,",,X",120,",,X",,,,,,,0,",,0",,,67,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,7/22/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",400,",,0",283,",,0",,,,,,,,,,,,,,,,,34,",,X",1841,",,X",,,,,1841,",,W",,,,,,,,,344,",,W",,,,,,,120,",,X",130,",,X",,,,,,,0,",,0",,,98,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,7/23/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",13,",,0,2400",0,",,0",0,",,0",389,",,0",261,",,0",,,,,,,,,,,,,,,,,31,",,X",1820,",,X",,,,,1819,",,W",,,,,,,,,328,",,W",,,,,,,90,",,X",100,",,X",,,,,,,0,",,0",,,112,",,X",139,",,X",,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,1,",,0",,,,,,,,,,
USW00023183,7/24/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",378,",,0",278,",,0",,,,,,,,,,,,,,,,,26,",,X",1641,",,X",,,,,1640,",,W",,,,,,,,,328,",,W",,,,,,,240,",,X",250,",,X",,,,,,,0,",,0",,,72,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,7/25/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,"T,,0,2400",0,",,0",0,",,0",383,",,0",283,",,0",,,,,,,,,,,,,,,,,27,",,X",1605,",,X",,,,,1602,",,W",,,,,,,,,333,",,W",,,,,,,240,",,X",230,",,X",,,,,,,0,",,0",,,89,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
USW00023183,7/26/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,",,0,2400",0,",,0",0,",,0",400,",,0",289,",,0",,,,,,,,,,,,,,,,,26,",,X",22,",,X",,,,,1622,",,W",,,,,,,,,344,",,W",,,,,,,240,",,X",240,",,X",,,,,,,0,",,0",,,63,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00023183,7/27/1999,33.4278,-112.00365,339.2,"PHOENIX AIRPORT, AZ US",0,"T,,0,2400",0,",,0",0,",,0",361,",,0",283,",,0",,,,,,,,,,,,,,,,,46,",,X",2308,",,X",,,,,1148,",,W",,,,,,,,,322,",,W",,,,,,,110,",,X",260,",,X",,,,,,,0,",,0",,,89,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,
